rank,energy,num_occurrences,valid_exactly_one_exit_per_room,constraint_violation_count,selected_variable_count,selected_variables
502,1.1485650953333248,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_B | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_E
503,1.1498441127157975,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_E | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_E
504,1.1500104053337594,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_D | x_R12_EXIT_C
505,1.1506488659783969,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_D | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_B | x_R06_EXIT_D | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_B | x_R12_EXIT_A
506,1.1509987087241171,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_D | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_E | x_R12_EXIT_E
507,1.15203877575847,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_E | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_B | x_R12_EXIT_D
508,1.1524105399663114,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_B | x_R07_EXIT_E | x_R08_EXIT_E | x_R09_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_E | x_R12_EXIT_D
509,1.1527854291876878,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_D | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_B | x_R12_EXIT_E
510,1.153248323017337,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_C
511,1.1533645064561,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_D
512,1.1550296832785278,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_E
513,1.1553091042552666,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_D | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_C | x_R11_EXIT_E | x_R12_EXIT_C
514,1.1553718834956186,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_D | x_R03_EXIT_E | x_R04_EXIT_C | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_E | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_E
515,1.155932976092899,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_E | x_R12_EXIT_B
516,1.1560903036149597,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_E | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_D | x_R12_EXIT_C
517,1.1561652583540507,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_E | x_R06_EXIT_B | x_R07_EXIT_E | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_C
518,1.1565916411418726,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_E | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_E
519,1.1568005321646382,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_E
520,1.1579424183152156,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_B
521,1.1579994274075744,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_B
522,1.158267523686746,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_D
523,1.1583448063446298,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_E | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_B | x_R12_EXIT_E
524,1.1584261583207507,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_E | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_D
525,1.1590074862327953,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_B | x_R12_EXIT_D
526,1.159728219588871,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_D | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_B | x_R06_EXIT_D | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_A | x_R12_EXIT_E
527,1.159911892584475,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_E | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_A
528,1.1603318789083374,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_B
529,1.1607117802068814,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_E | x_R08_EXIT_D | x_R09_EXIT_E | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_C
530,1.161451510926824,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_E | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_C
531,1.1615759867797948,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_E | x_R06_EXIT_E | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_B
532,1.1616492708264587,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_A
533,1.1617256953418433,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_E | x_R12_EXIT_D
534,1.1627908942410699,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_E | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_D
535,1.163722397569117,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_B
536,1.1638570455584016,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_D | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_D | x_R09_EXIT_D | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_B
537,1.1639196076546199,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_D | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_D | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_E
538,1.1639770185788478,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_D | x_R09_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_B
539,1.1649728644265025,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_B | x_R07_EXIT_E | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_D
540,1.165018633437498,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_D | x_R12_EXIT_B
541,1.1656598327194132,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_E | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_C
542,1.1670611209034831,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_E | x_R12_EXIT_B
543,1.168336216949612,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_A | x_R06_EXIT_D | x_R07_EXIT_E | x_R08_EXIT_E | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_E | x_R12_EXIT_A
544,1.1696566948577214,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_A | x_R08_EXIT_D | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_B
545,1.1699578135844462,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_E | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_D | x_R12_EXIT_A
546,1.170462151712016,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_A | x_R04_EXIT_E | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_B | x_R12_EXIT_B
547,1.1705056944212089,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_D | x_R12_EXIT_C
548,1.1707015819398094,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_E | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_E
549,1.1707366069775702,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_D | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_D | x_R11_EXIT_E | x_R12_EXIT_A
550,1.1711592848000834,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_E | x_R06_EXIT_E | x_R07_EXIT_E | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_C
551,1.1715831379805905,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_D | x_R06_EXIT_E | x_R07_EXIT_B | x_R08_EXIT_E | x_R09_EXIT_D | x_R10_EXIT_E | x_R11_EXIT_A | x_R12_EXIT_A
552,1.1721338501846077,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_D
553,1.1745958514358534,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_C | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_D | x_R12_EXIT_C
554,1.1747871368231841,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_E | x_R11_EXIT_B | x_R12_EXIT_E
555,1.1751104934543406,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_E | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_E | x_R12_EXIT_A
556,1.175259761160632,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_D | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_E | x_R08_EXIT_E | x_R09_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_E | x_R12_EXIT_C
557,1.1758122441287497,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_D | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_C
558,1.1765095545635091,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_D
559,1.176558929240727,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_E | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_A
560,1.1767134481914496,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_B | x_R11_EXIT_B | x_R12_EXIT_D
561,1.1768129475028815,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_A | x_R09_EXIT_E | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_E
562,1.1778522410111663,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_D | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_E | x_R11_EXIT_A | x_R12_EXIT_A
563,1.1779399666553871,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_E | x_R12_EXIT_D
564,1.1782729772917122,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_D
565,1.1783365609678782,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_C
566,1.178517797859243,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_B
567,1.1788405826530806,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_D | x_R07_EXIT_E | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_E | x_R11_EXIT_C | x_R12_EXIT_D
568,1.1788411626042006,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_D | x_R07_EXIT_E | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_B
569,1.1794903989055143,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_C | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_E | x_R11_EXIT_B | x_R12_EXIT_A
570,1.1801237848799673,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_A | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_E
571,1.1802124621696493,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_E | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_E | x_R07_EXIT_E | x_R08_EXIT_B | x_R09_EXIT_D | x_R10_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_C
572,1.1804160776066368,1,True,0,12,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_A
573,1.1805449156512253,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_D | x_R09_EXIT_D | x_R10_EXIT_E | x_R11_EXIT_D | x_R12_EXIT_B
574,1.1810712069232778,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_E
575,1.181917993321676,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_E | x_R03_EXIT_A | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_B
576,1.1819571804075082,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_D | x_R10_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_E
577,1.1823341510396261,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_D | x_R10_EXIT_D | x_R11_EXIT_A | x_R12_EXIT_E
578,1.1826088763821332,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_E
579,1.1833785184452807,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_E | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_A
580,1.1835001791587416,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_E | x_R06_EXIT_A | x_R07_EXIT_E | x_R08_EXIT_D | x_R09_EXIT_D | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_A
581,1.1836255912019311,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_A | x_R06_EXIT_D | x_R07_EXIT_A | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_D | x_R11_EXIT_A | x_R12_EXIT_D
582,1.1836829712155321,1,True,0,12,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_D
583,1.1837615146203717,1,True,0,12,x_R01_EXIT_E | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_E | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_E
584,1.1838283705198336,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_E | x_R04_EXIT_E | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_E
585,1.1842675632368724,1,True,0,12,x_R01_EXIT_D | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_D | x_R10_EXIT_A | x_R11_EXIT_D | x_R12_EXIT_D
586,1.1843141293427806,1,True,0,12,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_B | x_R11_EXIT_B | x_R12_EXIT_E
