variable,x_R01_EXIT_A,x_R01_EXIT_B,x_R01_EXIT_C,x_R01_EXIT_D,x_R01_EXIT_E,x_R02_EXIT_A,x_R02_EXIT_B,x_R02_EXIT_C,x_R02_EXIT_D,x_R02_EXIT_E,x_R03_EXIT_A,x_R03_EXIT_B,x_R03_EXIT_C,x_R03_EXIT_D,x_R03_EXIT_E,x_R04_EXIT_A,x_R04_EXIT_B,x_R04_EXIT_C,x_R04_EXIT_D,x_R04_EXIT_E,x_R05_EXIT_A,x_R05_EXIT_B,x_R05_EXIT_C,x_R05_EXIT_D,x_R05_EXIT_E,x_R06_EXIT_A,x_R06_EXIT_B,x_R06_EXIT_C,x_R06_EXIT_D,x_R06_EXIT_E,x_R07_EXIT_A,x_R07_EXIT_B,x_R07_EXIT_C,x_R07_EXIT_D,x_R07_EXIT_E,x_R08_EXIT_A,x_R08_EXIT_B,x_R08_EXIT_C,x_R08_EXIT_D,x_R08_EXIT_E,x_R09_EXIT_A,x_R09_EXIT_B,x_R09_EXIT_C,x_R09_EXIT_D,x_R09_EXIT_E,x_R10_EXIT_A,x_R10_EXIT_B,x_R10_EXIT_C,x_R10_EXIT_D,x_R10_EXIT_E,x_R11_EXIT_A,x_R11_EXIT_B,x_R11_EXIT_C,x_R11_EXIT_D,x_R11_EXIT_E,x_R12_EXIT_A,x_R12_EXIT_B,x_R12_EXIT_C,x_R12_EXIT_D,x_R12_EXIT_E
x_R11_EXIT_A,0.00102105421527149,0.0,0.0,0.0,0.0,0.00034035140509049676,0.0,0.0,0.0,0.0,0.00408421686108596,0.0,0.0,0.0,0.0,0.001361405620361987,0.0,0.0,0.0,0.0,0.00017017570254524838,0.0,0.0,0.0,0.0,0.00204210843054298,0.0,0.0,0.0,0.0,0.0018719327279977322,0.0,0.0,0.0,0.0,0.002382459835633477,0.007797141280255017,0.0,0.0,0.0,0.0015470518413204398,0.0020885199857825936,0.0006961733285941979,0.0006961733285941979,0.0,0.002351518798807068,0.0005569386628753583,0.0016708159886260749,0.0,0.0,-1.8270903228768791,1.8927227909772042,1.8927227909772042,1.8927227909772042,1.8927227909772042,0.005816914923364853,0.0,0.0,0.0,0.0
x_R11_EXIT_B,0.0,0.003921776417747315,0.0,0.0,0.0,0.0,0.0013072588059157716,0.0,0.0,0.0,0.0,0.01568710567098926,0.0,0.0,0.0,0.0,0.005229035223663086,0.0,0.0,0.0,0.0,0.0006536294029578858,0.0,0.0,0.0,0.0,0.00784355283549463,0.0,0.0,0.0,0.0,0.007189923432536744,0.0,0.0,0.0,0.0,0.010125454301442276,0.0,0.0,0.0,0.0,0.003616233679086528,0.0,0.0,0.0,0.0,0.002892986943269222,0.0,0.0,0.0,1.8927227909772042,-1.8440926780079125,1.8927227909772042,1.8927227909772042,1.8927227909772042,0.005012447965878225,0.00038676296033010994,0.004455509303002867,0.004455509303002867,0.004455509303002867
x_R11_EXIT_C,0.0,0.0004177039971565187,0.00018564622095845277,0.0005569386628753583,0.004269863082044413,0.0,0.00013923466571883958,6.188207365281758e-05,0.00018564622095845277,0.0014232876940148047,0.0,0.026547409597058744,0.0007425848838338111,0.0,0.01485169767667622,0.005693150776059219,0.003898570640127508,0.0059406790706704885,0.004950565892225408,0.0,0.0004177039971565187,0.00034808666429709894,0.0008818195495526507,0.0007580554022470154,0.00013923466571883958,0.0,0.0008354079943130374,0.00037129244191690553,0.0011138773257507166,0.008539726164088827,0.0015315813229072354,0.0007657906614536177,0.012763177690893628,0.01140177207053164,0.004594743968721705,0.0,0.0,0.00043317451556972313,0.0012995235467091694,0.009963013858103631,0.0,0.0,0.00015470518413204397,0.0004641155523961319,0.0027846933143767915,0.0,0.0,0.00012376414730563517,0.004703037597614136,0.002227754651501433,1.8927227909772042,1.8927227909772042,-1.7999041663301152,1.898949674638519,1.8958555709558782,0.0,0.0,0.009839249710797998,0.008849136532352914,0.003898570640127508
x_R11_EXIT_D,0.0,0.0004177039971565187,0.0,0.00018564622095845277,0.003712924419169055,0.0,0.00013923466571883958,0.0,6.188207365281758e-05,0.001237641473056352,0.0,0.026547409597058744,0.0,0.0007425848838338111,0.01485169767667622,0.004950565892225408,0.003898570640127508,0.004950565892225408,0.0051980941868366775,0.0,0.0004177039971565187,0.00034808666429709894,0.0007580554022470154,0.0007889964390734242,0.00013923466571883958,0.0,0.0008354079943130374,0.0,0.00037129244191690553,0.00742584883833811,0.0015315813229072354,0.0007657906614536177,0.01140177207053164,0.011742123475622137,0.004594743968721705,0.0,0.0,0.0,0.00043317451556972313,0.008663490311394462,0.0,0.0,0.0,0.00015470518413204397,0.0027846933143767915,0.0,0.0,0.0,0.004826801744919772,0.002227754651501433,1.8927227909772042,1.8927227909772042,1.898949674638519,-1.8123562938705233,1.8958555709558782,0.0,0.0,0.008849136532352914,0.009096664826964185,0.003898570640127508
x_R11_EXIT_E,0.0,0.0004177039971565187,0.0,0.0,0.00018564622095845277,0.0,0.00013923466571883958,0.0,0.0,6.188207365281758e-05,0.0,0.011695711920382525,0.0,0.0,0.0007425848838338111,0.0,0.003898570640127508,0.0,0.0,0.00024752829461127034,0.0004177039971565187,0.00034808666429709894,0.00013923466571883958,0.00013923466571883958,0.00017017570254524838,0.0,0.0008354079943130374,0.0,0.0,0.00037129244191690553,0.0015315813229072354,0.0007657906614536177,0.004594743968721705,0.004594743968721705,0.004935095373812202,0.0,0.0,0.0,0.0,0.00043317451556972313,0.0,0.0,0.0,0.0,0.0029393984985088355,0.0,0.0,0.0,0.002227754651501433,0.002351518798807068,1.8927227909772042,1.8927227909772042,1.8958555709558782,1.8958555709558782,-1.83143441353718,0.0,0.0,0.003898570640127508,0.003898570640127508,0.004146098934738778
x_R12_EXIT_A,0.0016336867444343844,0.005346611163603439,0.0,0.0,0.0,0.0005445622481447949,0.001782203721201147,0.0,0.0,0.0,0.006534746977737538,0.021386444654413757,0.0,0.0,0.0,0.0021782489925791797,0.007128814884804588,0.0,0.0,0.0,0.00027228112407239746,0.0008911018606005735,0.0,0.0,0.0,0.003267373488868769,0.010693222327206878,0.0,0.0,0.0,0.0029950923647963715,0.009802120466606307,0.0,0.0,0.0,0.0038119357370135633,0.026510280352867052,0.0,0.0,0.0,0.002475282946112704,0.008354079943130375,0.0011138773257507166,0.0011138773257507166,0.0,0.0037624300780913097,0.004901060233303153,0.0026733055818017205,0.0,0.0,0.005816914923364853,0.005012447965878225,0.0,0.0,0.0,-1.808813506516241,1.889696370812621,1.897444006433954,1.897444006433954,1.897444006433954
x_R12_EXIT_B,0.0,0.00046411555239613195,0.0,0.0,0.0,0.0,0.000154705184132044,0.0,0.0,0.0,0.0,0.0018564622095845278,0.0,0.0,0.0,0.0,0.000618820736528176,0.0,0.0,0.0,0.0,7.7352592066022e-05,0.0,0.0,0.0,0.0,0.0009282311047922639,0.0,0.0,0.0,0.0,0.0008508785127262419,0.0,0.0,0.0,0.0,0.001082936288924308,0.0,0.0,0.0,0.0,0.00038676296033010994,0.0,0.0,0.0,0.0,0.000309410368264088,0.0,0.0,0.0,0.0,0.00038676296033010994,0.0,0.0,0.0,1.889696370812621,-1.8810855420840848,1.889696370812621,1.889696370812621,1.889696370812621
x_R12_EXIT_C,0.0,0.00601493755905387,0.0002970339535335244,0.0008911018606005733,0.006831780931271061,0.0,0.00200497918635129,9.901131784450814e-05,0.0002970339535335244,0.0022772603104236878,0.0,0.06653560559150946,0.0011881358141340977,0.0,0.023762716282681954,0.009109041241694751,0.014257629769609172,0.009505086513072783,0.007920905427560652,0.0,0.0005569386628753584,0.0015594282560510034,0.001410911279284241,0.001212888643595225,0.00022277546515014337,0.0,0.01202987511810774,0.0005940679070670488,0.0017822037212011465,0.013663561862542122,0.0012252650583257883,0.012252650583257887,0.020421084305429812,0.01824283531285063,0.007351590349954731,0.0,0.012475426048408025,0.000693079224911557,0.002079237674734671,0.01594082217296581,0.0,0.004455509303002867,0.00024752829461127034,0.0007425848838338111,0.003898570640127508,0.0,0.003564407442402294,0.00019802263568901627,0.0070793092258823334,0.0031188565121020068,0.0,0.004455509303002867,0.009839249710797998,0.008849136532352914,0.003898570640127508,1.897444006433954,1.889696370812621,-1.786393754872332,1.9124937267463191,1.9045728213187585
x_R12_EXIT_D,0.0,0.00601493755905387,0.0,0.0002970339535335244,0.0059406790706704885,0.0,0.00200497918635129,0.0,9.901131784450814e-05,0.001980226356890163,0.0,0.06653560559150946,0.0,0.0011881358141340977,0.023762716282681954,0.007920905427560652,0.014257629769609172,0.007920905427560652,0.008316950698938685,0.0,0.0005569386628753584,0.0015594282560510034,0.001212888643595225,0.001262394302517479,0.00022277546515014337,0.0,0.01202987511810774,0.0,0.0005940679070670488,0.011881358141340977,0.0012252650583257883,0.012252650583257887,0.01824283531285063,0.018787397560995425,0.007351590349954731,0.0,0.012475426048408025,0.0,0.000693079224911557,0.013861584498231138,0.0,0.004455509303002867,0.0,0.00024752829461127034,0.003898570640127508,0.0,0.003564407442402294,0.0,0.00727733186157135,0.0031188565121020068,0.0,0.004455509303002867,0.008849136532352914,0.009096664826964185,0.003898570640127508,1.897444006433954,1.889696370812621,1.9124937267463191,-1.7995699026744783,1.9045728213187585
x_R12_EXIT_E,0.0,0.00601493755905387,0.0,0.0,0.0002970339535335244,0.0,0.00200497918635129,0.0,0.0,9.901131784450814e-05,0.0,0.042772889308827514,0.0,0.0,0.0011881358141340977,0.0,0.014257629769609172,0.0,0.0,0.00039604527137803255,0.0005569386628753584,0.0015594282560510034,0.00022277546515014337,0.00022277546515014337,0.00027228112407239746,0.0,0.01202987511810774,0.0,0.0,0.0005940679070670488,0.0012252650583257883,0.012252650583257887,0.007351590349954731,0.007351590349954731,0.007896152598099527,0.0,0.012475426048408025,0.0,0.0,0.000693079224911557,0.0,0.004455509303002867,0.0,0.0,0.004146098934738778,0.0,0.003564407442402294,0.0,0.0031188565121020068,0.003316879147791023,0.0,0.004455509303002867,0.003898570640127508,0.003898570640127508,0.004146098934738778,1.897444006433954,1.889696370812621,1.9045728213187585,1.9045728213187585,-1.8234748240860548
