route_id,room_id,room_name,start_node,exit_node,occupancy,distance,edge_count,path,edge_ids
R09__EXIT_E,R09,Conference Room A,START_R09,EXIT_E,5,19.0,20,START_R09 -> G12 -> G11 -> DOOR_11 -> G10 -> G9 -> H9 -> I9 -> J9 -> K9 -> L9 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E,E205:START_R09--G12 | E055:G11--G12 | E233:G11--DOOR_11 | E234:DOOR_11--G10 | E052:G9--G10 | E051:G9--H9 | E068:H9--I9 | E082:I9--J9 | E099:J9--K9 | E115:K9--L9 | E125:L9--M9 | E129:M9--N9 | E140:N8--N9 | E139:N7--N8 | E138:N6--N7 | E137:N5--N6 | E136:N4--N5 | E135:N3--N4 | E134:N2--N3 | E243:N2--EXIT_E
R10__EXIT_A,R10,Human Resources,START_R10,EXIT_A,4,11.0,12,START_R10 -> K11 -> DOOR_12 -> K10 -> J10 -> I10 -> H10 -> G10 -> F10 -> E10 -> E11 -> E12 -> EXIT_A,E208:START_R10--K11 | E235:K11--DOOR_12 | E236:DOOR_12--K10 | E101:J10--K10 | E084:I10--J10 | E070:H10--I10 | E053:G10--H10 | E037:F10--G10 | E032:E10--F10 | E033:E10--E11 | E034:E11--E12 | E239:E12--EXIT_A
R10__EXIT_B,R10,Human Resources,START_R10,EXIT_B,4,10.75,12,START_R10 -> K11 -> DOOR_12 -> K10 -> L10 -> M10 -> N10 -> DOOR_10 -> P10 -> Q10 -> START_R12 -> Q12 -> EXIT_B,E208:START_R10--K11 | E235:K11--DOOR_12 | E236:DOOR_12--K10 | E117:K10--L10 | E127:L10--M10 | E131:M10--N10 | E232:DOOR_10--N10 | E231:P10--DOOR_10 | E148:P10--Q10 | E212:START_R12--Q10 | E244:START_R12--Q12 | E240:Q12--EXIT_B
R10__EXIT_C,R10,Human Resources,START_R10,EXIT_C,4,18.5,20,START_R10 -> K11 -> DOOR_12 -> K10 -> J10 -> I10 -> H10 -> G10 -> F10 -> E10 -> E9 -> E8 -> DOOR_05 -> G8 -> G7 -> G6 -> G5 -> G4 -> G3 -> G2 -> EXIT_C,E208:START_R10--K11 | E235:K11--DOOR_12 | E236:DOOR_12--K10 | E101:J10--K10 | E084:I10--J10 | E070:H10--I10 | E053:G10--H10 | E037:F10--G10 | E032:E10--F10 | E031:E9--E10 | E029:E8--E9 | E223:DOOR_05--E8 | E222:G8--DOOR_05 | E049:G7--G8 | E047:G6--G7 | E045:G5--G6 | E043:G4--G5 | E041:G3--G4 | E039:G2--G3 | E241:G2--EXIT_C
R10__EXIT_D,R10,Human Resources,START_R10,EXIT_D,4,18.0,19,START_R10 -> K11 -> DOOR_12 -> K10 -> K9 -> L9 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D,E208:START_R10--K11 | E235:K11--DOOR_12 | E236:DOOR_12--K10 | E116:K9--K10 | E115:K9--L9 | E125:L9--M9 | E129:M9--N9 | E140:N8--N9 | E139:N7--N8 | E138:N6--N7 | E137:N5--N6 | E136:N4--N5 | E135:N3--N4 | E134:N2--N3 | E225:DOOR_06--N2 | E224:L2--DOOR_06 | E102:K2--L2 | E086:J2--K2 | E242:J2--EXIT_D
R10__EXIT_E,R10,Human Resources,START_R10,EXIT_E,4,14.0,15,START_R10 -> K11 -> DOOR_12 -> K10 -> K9 -> L9 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E,E208:START_R10--K11 | E235:K11--DOOR_12 | E236:DOOR_12--K10 | E116:K9--K10 | E115:K9--L9 | E125:L9--M9 | E129:M9--N9 | E140:N8--N9 | E139:N7--N8 | E138:N6--N7 | E137:N5--N6 | E136:N4--N5 | E135:N3--N4 | E134:N2--N3 | E243:N2--EXIT_E
R11__EXIT_A,R11,Finance / Administration,START_R11,EXIT_A,5,14.0,15,START_R11 -> M12 -> M11 -> DOOR_13 -> M10 -> L10 -> K10 -> J10 -> I10 -> H10 -> G10 -> F10 -> E10 -> E11 -> E12 -> EXIT_A,E209:START_R11--M12 | E133:M11--M12 | E237:M11--DOOR_13 | E238:DOOR_13--M10 | E127:L10--M10 | E117:K10--L10 | E101:J10--K10 | E084:I10--J10 | E070:H10--I10 | E053:G10--H10 | E037:F10--G10 | E032:E10--F10 | E033:E10--E11 | E034:E11--E12 | E239:E12--EXIT_A
R11__EXIT_B,R11,Finance / Administration,START_R11,EXIT_B,5,9.75,11,START_R11 -> M12 -> M11 -> DOOR_13 -> M10 -> N10 -> DOOR_10 -> P10 -> Q10 -> START_R12 -> Q12 -> EXIT_B,E209:START_R11--M12 | E133:M11--M12 | E237:M11--DOOR_13 | E238:DOOR_13--M10 | E131:M10--N10 | E232:DOOR_10--N10 | E231:P10--DOOR_10 | E148:P10--Q10 | E212:START_R12--Q10 | E244:START_R12--Q12 | E240:Q12--EXIT_B
R11__EXIT_C,R11,Finance / Administration,START_R11,EXIT_C,5,20.0,21,START_R11 -> M12 -> M11 -> DOOR_13 -> M10 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> I2 -> H2 -> G2 -> EXIT_C,E209:START_R11--M12 | E133:M11--M12 | E237:M11--DOOR_13 | E238:DOOR_13--M10 | E130:M9--M10 | E129:M9--N9 | E140:N8--N9 | E139:N7--N8 | E138:N6--N7 | E137:N5--N6 | E136:N4--N5 | E135:N3--N4 | E134:N2--N3 | E225:DOOR_06--N2 | E224:L2--DOOR_06 | E102:K2--L2 | E086:J2--K2 | E072:I2--J2 | E056:H2--I2 | E038:G2--H2 | E241:G2--EXIT_C
R11__EXIT_D,R11,Finance / Administration,START_R11,EXIT_D,5,17.0,18,START_R11 -> M12 -> M11 -> DOOR_13 -> M10 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D,E209:START_R11--M12 | E133:M11--M12 | E237:M11--DOOR_13 | E238:DOOR_13--M10 | E130:M9--M10 | E129:M9--N9 | E140:N8--N9 | E139:N7--N8 | E138:N6--N7 | E137:N5--N6 | E136:N4--N5 | E135:N3--N4 | E134:N2--N3 | E225:DOOR_06--N2 | E224:L2--DOOR_06 | E102:K2--L2 | E086:J2--K2 | E242:J2--EXIT_D
R11__EXIT_E,R11,Finance / Administration,START_R11,EXIT_E,5,13.0,14,START_R11 -> M12 -> M11 -> DOOR_13 -> M10 -> M9 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E,E209:START_R11--M12 | E133:M11--M12 | E237:M11--DOOR_13 | E238:DOOR_13--M10 | E130:M9--M10 | E129:M9--N9 | E140:N8--N9 | E139:N7--N8 | E138:N6--N7 | E137:N5--N6 | E136:N4--N5 | E135:N3--N4 | E134:N2--N3 | E243:N2--EXIT_E
R12__EXIT_A,R12,Break Room,START_R12,EXIT_A,8,15.75,16,START_R12 -> P11 -> P10 -> DOOR_10 -> N10 -> M10 -> L10 -> K10 -> J10 -> I10 -> H10 -> G10 -> F10 -> E10 -> E11 -> E12 -> EXIT_A,E211:START_R12--P11 | E149:P10--P11 | E231:P10--DOOR_10 | E232:DOOR_10--N10 | E131:M10--N10 | E127:L10--M10 | E117:K10--L10 | E101:J10--K10 | E084:I10--J10 | E070:H10--I10 | E053:G10--H10 | E037:F10--G10 | E032:E10--F10 | E033:E10--E11 | E034:E11--E12 | E239:E12--EXIT_A
R12__EXIT_B,R12,Break Room,START_R12,EXIT_B,8,2.0,2,START_R12 -> Q12 -> EXIT_B,E244:START_R12--Q12 | E240:Q12--EXIT_B
R12__EXIT_C,R12,Break Room,START_R12,EXIT_C,8,19.75,20,START_R12 -> P11 -> P10 -> DOOR_10 -> N10 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> I2 -> H2 -> G2 -> EXIT_C,E211:START_R12--P11 | E149:P10--P11 | E231:P10--DOOR_10 | E232:DOOR_10--N10 | E141:N9--N10 | E140:N8--N9 | E139:N7--N8 | E138:N6--N7 | E137:N5--N6 | E136:N4--N5 | E135:N3--N4 | E134:N2--N3 | E225:DOOR_06--N2 | E224:L2--DOOR_06 | E102:K2--L2 | E086:J2--K2 | E072:I2--J2 | E056:H2--I2 | E038:G2--H2 | E241:G2--EXIT_C
R12__EXIT_D,R12,Break Room,START_R12,EXIT_D,8,16.75,17,START_R12 -> P11 -> P10 -> DOOR_10 -> N10 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> DOOR_06 -> L2 -> K2 -> J2 -> EXIT_D,E211:START_R12--P11 | E149:P10--P11 | E231:P10--DOOR_10 | E232:DOOR_10--N10 | E141:N9--N10 | E140:N8--N9 | E139:N7--N8 | E138:N6--N7 | E137:N5--N6 | E136:N4--N5 | E135:N3--N4 | E134:N2--N3 | E225:DOOR_06--N2 | E224:L2--DOOR_06 | E102:K2--L2 | E086:J2--K2 | E242:J2--EXIT_D
R12__EXIT_E,R12,Break Room,START_R12,EXIT_E,8,12.75,13,START_R12 -> P11 -> P10 -> DOOR_10 -> N10 -> N9 -> N8 -> N7 -> N6 -> N5 -> N4 -> N3 -> N2 -> EXIT_E,E211:START_R12--P11 | E149:P10--P11 | E231:P10--DOOR_10 | E232:DOOR_10--N10 | E141:N9--N10 | E140:N8--N9 | E139:N7--N8 | E138:N6--N7 | E137:N5--N6 | E136:N4--N5 | E135:N3--N4 | E134:N2--N3 | E243:N2--EXIT_E
