rank,energy,num_occurrences,valid_exactly_one_exit_per_room,constraint_violation_count,selected_variable_count,selected_variables
835,0.9667363505953972,1,True,0,33,x_R01_EXIT_H | x_R02_EXIT_E | x_R03_EXIT_E | x_R04_EXIT_C | x_R05_EXIT_F | x_R06_EXIT_G | x_R07_EXIT_G | x_R08_EXIT_G | x_R09_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_H | x_R14_EXIT_G | x_R15_EXIT_F | x_R16_EXIT_G | x_R17_EXIT_H | x_R18_EXIT_B | x_R19_EXIT_B | x_R20_EXIT_C | x_R21_EXIT_G | x_R22_EXIT_H | x_R23_EXIT_D | x_R24_EXIT_H | x_R25_EXIT_A | x_R26_EXIT_G | x_R27_EXIT_G | x_R28_EXIT_D | x_R29_EXIT_F | x_R30_EXIT_C | x_R31_EXIT_C | x_R32_EXIT_E | x_R33_EXIT_E
836,0.9670404744033476,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_C | x_R03_EXIT_H | x_R04_EXIT_B | x_R05_EXIT_G | x_R06_EXIT_D | x_R07_EXIT_E | x_R08_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_G | x_R11_EXIT_E | x_R12_EXIT_A | x_R13_EXIT_F | x_R14_EXIT_F | x_R15_EXIT_E | x_R16_EXIT_H | x_R17_EXIT_C | x_R18_EXIT_H | x_R19_EXIT_C | x_R20_EXIT_E | x_R21_EXIT_E | x_R22_EXIT_D | x_R23_EXIT_D | x_R24_EXIT_B | x_R25_EXIT_E | x_R26_EXIT_E | x_R27_EXIT_C | x_R28_EXIT_E | x_R29_EXIT_E | x_R30_EXIT_A | x_R31_EXIT_B | x_R32_EXIT_F | x_R33_EXIT_E
837,0.9675488425060621,1,True,0,33,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_D | x_R07_EXIT_D | x_R08_EXIT_C | x_R09_EXIT_G | x_R10_EXIT_A | x_R11_EXIT_D | x_R12_EXIT_G | x_R13_EXIT_F | x_R14_EXIT_F | x_R15_EXIT_H | x_R16_EXIT_A | x_R17_EXIT_E | x_R18_EXIT_F | x_R19_EXIT_F | x_R20_EXIT_A | x_R21_EXIT_D | x_R22_EXIT_G | x_R23_EXIT_E | x_R24_EXIT_D | x_R25_EXIT_B | x_R26_EXIT_A | x_R27_EXIT_D | x_R28_EXIT_D | x_R29_EXIT_F | x_R30_EXIT_B | x_R31_EXIT_A | x_R32_EXIT_F | x_R33_EXIT_E
838,0.9679263113609977,1,True,0,33,x_R01_EXIT_G | x_R02_EXIT_E | x_R03_EXIT_B | x_R04_EXIT_G | x_R05_EXIT_G | x_R06_EXIT_B | x_R07_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_A | x_R10_EXIT_E | x_R11_EXIT_E | x_R12_EXIT_D | x_R13_EXIT_F | x_R14_EXIT_E | x_R15_EXIT_C | x_R16_EXIT_F | x_R17_EXIT_G | x_R18_EXIT_A | x_R19_EXIT_A | x_R20_EXIT_G | x_R21_EXIT_H | x_R22_EXIT_H | x_R23_EXIT_D | x_R24_EXIT_E | x_R25_EXIT_H | x_R26_EXIT_D | x_R27_EXIT_G | x_R28_EXIT_E | x_R29_EXIT_A | x_R30_EXIT_C | x_R31_EXIT_H | x_R32_EXIT_A | x_R33_EXIT_E
839,0.9682139089579778,1,True,0,33,x_R01_EXIT_G | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_G | x_R06_EXIT_H | x_R07_EXIT_E | x_R08_EXIT_D | x_R09_EXIT_G | x_R10_EXIT_F | x_R11_EXIT_E | x_R12_EXIT_C | x_R13_EXIT_E | x_R14_EXIT_A | x_R15_EXIT_H | x_R16_EXIT_D | x_R17_EXIT_G | x_R18_EXIT_G | x_R19_EXIT_H | x_R20_EXIT_H | x_R21_EXIT_D | x_R22_EXIT_B | x_R23_EXIT_B | x_R24_EXIT_H | x_R25_EXIT_E | x_R26_EXIT_C | x_R27_EXIT_E | x_R28_EXIT_G | x_R29_EXIT_D | x_R30_EXIT_A | x_R31_EXIT_G | x_R32_EXIT_G | x_R33_EXIT_A
840,0.9688037193659511,1,True,0,33,x_R01_EXIT_A | x_R02_EXIT_G | x_R03_EXIT_E | x_R04_EXIT_G | x_R05_EXIT_H | x_R06_EXIT_F | x_R07_EXIT_E | x_R08_EXIT_F | x_R09_EXIT_D | x_R10_EXIT_A | x_R11_EXIT_G | x_R12_EXIT_F | x_R13_EXIT_D | x_R14_EXIT_F | x_R15_EXIT_D | x_R16_EXIT_C | x_R17_EXIT_A | x_R18_EXIT_G | x_R19_EXIT_G | x_R20_EXIT_B | x_R21_EXIT_B | x_R22_EXIT_A | x_R23_EXIT_H | x_R24_EXIT_G | x_R25_EXIT_G | x_R26_EXIT_A | x_R27_EXIT_A | x_R28_EXIT_F | x_R29_EXIT_G | x_R30_EXIT_E | x_R31_EXIT_A | x_R32_EXIT_D | x_R33_EXIT_G
841,0.9694550980744339,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_H | x_R05_EXIT_G | x_R06_EXIT_E | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_F | x_R12_EXIT_E | x_R13_EXIT_B | x_R14_EXIT_G | x_R15_EXIT_B | x_R16_EXIT_C | x_R17_EXIT_B | x_R18_EXIT_E | x_R19_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_G | x_R22_EXIT_B | x_R23_EXIT_H | x_R24_EXIT_G | x_R25_EXIT_D | x_R26_EXIT_E | x_R27_EXIT_A | x_R28_EXIT_C | x_R29_EXIT_D | x_R30_EXIT_H | x_R31_EXIT_E | x_R32_EXIT_E | x_R33_EXIT_H
842,0.9705906532088306,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_G | x_R03_EXIT_F | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_G | x_R09_EXIT_A | x_R10_EXIT_E | x_R11_EXIT_G | x_R12_EXIT_F | x_R13_EXIT_E | x_R14_EXIT_C | x_R15_EXIT_G | x_R16_EXIT_A | x_R17_EXIT_H | x_R18_EXIT_B | x_R19_EXIT_H | x_R20_EXIT_H | x_R21_EXIT_C | x_R22_EXIT_H | x_R23_EXIT_G | x_R24_EXIT_F | x_R25_EXIT_A | x_R26_EXIT_A | x_R27_EXIT_A | x_R28_EXIT_B | x_R29_EXIT_A | x_R30_EXIT_B | x_R31_EXIT_B | x_R32_EXIT_F | x_R33_EXIT_E
843,0.9715355536167181,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_E | x_R03_EXIT_G | x_R04_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_H | x_R07_EXIT_G | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_G | x_R13_EXIT_A | x_R14_EXIT_F | x_R15_EXIT_H | x_R16_EXIT_G | x_R17_EXIT_D | x_R18_EXIT_B | x_R19_EXIT_H | x_R20_EXIT_C | x_R21_EXIT_G | x_R22_EXIT_C | x_R23_EXIT_C | x_R24_EXIT_A | x_R25_EXIT_H | x_R26_EXIT_F | x_R27_EXIT_F | x_R28_EXIT_D | x_R29_EXIT_F | x_R30_EXIT_E | x_R31_EXIT_E | x_R32_EXIT_C | x_R33_EXIT_E
844,0.9716337988550094,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_F | x_R03_EXIT_F | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_G | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_G | x_R12_EXIT_E | x_R13_EXIT_A | x_R14_EXIT_D | x_R15_EXIT_A | x_R16_EXIT_C | x_R17_EXIT_B | x_R18_EXIT_F | x_R19_EXIT_G | x_R20_EXIT_C | x_R21_EXIT_E | x_R22_EXIT_F | x_R23_EXIT_B | x_R24_EXIT_A | x_R25_EXIT_E | x_R26_EXIT_H | x_R27_EXIT_H | x_R28_EXIT_A | x_R29_EXIT_H | x_R30_EXIT_B | x_R31_EXIT_E | x_R32_EXIT_A | x_R33_EXIT_H
845,0.971735161336369,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_G | x_R03_EXIT_B | x_R04_EXIT_G | x_R05_EXIT_H | x_R06_EXIT_B | x_R07_EXIT_E | x_R08_EXIT_H | x_R09_EXIT_F | x_R10_EXIT_H | x_R11_EXIT_G | x_R12_EXIT_D | x_R13_EXIT_C | x_R14_EXIT_D | x_R15_EXIT_D | x_R16_EXIT_H | x_R17_EXIT_E | x_R18_EXIT_H | x_R19_EXIT_A | x_R20_EXIT_D | x_R21_EXIT_D | x_R22_EXIT_C | x_R23_EXIT_F | x_R24_EXIT_E | x_R25_EXIT_C | x_R26_EXIT_A | x_R27_EXIT_A | x_R28_EXIT_C | x_R29_EXIT_C | x_R30_EXIT_C | x_R31_EXIT_H | x_R32_EXIT_C | x_R33_EXIT_H
846,0.972036911046132,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_G | x_R06_EXIT_G | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_H | x_R10_EXIT_A | x_R11_EXIT_G | x_R12_EXIT_E | x_R13_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_D | x_R16_EXIT_D | x_R17_EXIT_G | x_R18_EXIT_D | x_R19_EXIT_H | x_R20_EXIT_D | x_R21_EXIT_B | x_R22_EXIT_B | x_R23_EXIT_E | x_R24_EXIT_G | x_R25_EXIT_C | x_R26_EXIT_G | x_R27_EXIT_B | x_R28_EXIT_D | x_R29_EXIT_B | x_R30_EXIT_G | x_R31_EXIT_G | x_R32_EXIT_H | x_R33_EXIT_F
847,0.9722270730514424,1,True,0,33,x_R01_EXIT_E | x_R02_EXIT_H | x_R03_EXIT_F | x_R04_EXIT_H | x_R05_EXIT_E | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_D | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_F | x_R12_EXIT_H | x_R13_EXIT_A | x_R14_EXIT_A | x_R15_EXIT_H | x_R16_EXIT_F | x_R17_EXIT_B | x_R18_EXIT_H | x_R19_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_G | x_R22_EXIT_E | x_R23_EXIT_H | x_R24_EXIT_D | x_R25_EXIT_D | x_R26_EXIT_H | x_R27_EXIT_D | x_R28_EXIT_D | x_R29_EXIT_F | x_R30_EXIT_G | x_R31_EXIT_A | x_R32_EXIT_D | x_R33_EXIT_E
848,0.9725295953300019,1,True,0,33,x_R01_EXIT_B | x_R02_EXIT_H | x_R03_EXIT_D | x_R04_EXIT_F | x_R05_EXIT_F | x_R06_EXIT_E | x_R07_EXIT_D | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_D | x_R13_EXIT_E | x_R14_EXIT_H | x_R15_EXIT_G | x_R16_EXIT_H | x_R17_EXIT_B | x_R18_EXIT_C | x_R19_EXIT_G | x_R20_EXIT_H | x_R21_EXIT_G | x_R22_EXIT_G | x_R23_EXIT_D | x_R24_EXIT_G | x_R25_EXIT_H | x_R26_EXIT_B | x_R27_EXIT_G | x_R28_EXIT_B | x_R29_EXIT_F | x_R30_EXIT_H | x_R31_EXIT_G | x_R32_EXIT_E | x_R33_EXIT_A
849,0.9726378113701912,1,True,0,33,x_R01_EXIT_G | x_R02_EXIT_F | x_R03_EXIT_G | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_D | x_R07_EXIT_D | x_R08_EXIT_F | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_F | x_R12_EXIT_G | x_R13_EXIT_F | x_R14_EXIT_H | x_R15_EXIT_G | x_R16_EXIT_F | x_R17_EXIT_C | x_R18_EXIT_G | x_R19_EXIT_G | x_R20_EXIT_H | x_R21_EXIT_G | x_R22_EXIT_F | x_R23_EXIT_A | x_R24_EXIT_D | x_R25_EXIT_A | x_R26_EXIT_G | x_R27_EXIT_C | x_R28_EXIT_D | x_R29_EXIT_A | x_R30_EXIT_B | x_R31_EXIT_D | x_R32_EXIT_E | x_R33_EXIT_F
850,0.9731321050634847,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_G | x_R03_EXIT_E | x_R04_EXIT_B | x_R05_EXIT_F | x_R06_EXIT_G | x_R07_EXIT_H | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_H | x_R11_EXIT_B | x_R12_EXIT_A | x_R13_EXIT_D | x_R14_EXIT_H | x_R15_EXIT_G | x_R16_EXIT_A | x_R17_EXIT_B | x_R18_EXIT_C | x_R19_EXIT_D | x_R20_EXIT_A | x_R21_EXIT_G | x_R22_EXIT_D | x_R23_EXIT_F | x_R24_EXIT_H | x_R25_EXIT_E | x_R26_EXIT_D | x_R27_EXIT_D | x_R28_EXIT_E | x_R29_EXIT_C | x_R30_EXIT_C | x_R31_EXIT_E | x_R32_EXIT_E | x_R33_EXIT_H
851,0.973520333352667,1,True,0,33,x_R01_EXIT_A | x_R02_EXIT_G | x_R03_EXIT_D | x_R04_EXIT_A | x_R05_EXIT_F | x_R06_EXIT_H | x_R07_EXIT_C | x_R08_EXIT_H | x_R09_EXIT_G | x_R10_EXIT_F | x_R11_EXIT_G | x_R12_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_E | x_R15_EXIT_H | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_C | x_R20_EXIT_E | x_R21_EXIT_E | x_R22_EXIT_B | x_R23_EXIT_F | x_R24_EXIT_F | x_R25_EXIT_C | x_R26_EXIT_C | x_R27_EXIT_A | x_R28_EXIT_E | x_R29_EXIT_F | x_R30_EXIT_E | x_R31_EXIT_E | x_R32_EXIT_F | x_R33_EXIT_B
852,0.9740137821636949,1,True,0,33,x_R01_EXIT_D | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_H | x_R06_EXIT_D | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_H | x_R11_EXIT_A | x_R12_EXIT_B | x_R13_EXIT_D | x_R14_EXIT_F | x_R15_EXIT_F | x_R16_EXIT_B | x_R17_EXIT_H | x_R18_EXIT_G | x_R19_EXIT_D | x_R20_EXIT_D | x_R21_EXIT_C | x_R22_EXIT_C | x_R23_EXIT_B | x_R24_EXIT_F | x_R25_EXIT_G | x_R26_EXIT_D | x_R27_EXIT_E | x_R28_EXIT_D | x_R29_EXIT_G | x_R30_EXIT_H | x_R31_EXIT_E | x_R32_EXIT_B | x_R33_EXIT_H
853,0.9743537027967477,1,True,0,33,x_R01_EXIT_E | x_R02_EXIT_F | x_R03_EXIT_C | x_R04_EXIT_H | x_R05_EXIT_H | x_R06_EXIT_F | x_R07_EXIT_D | x_R08_EXIT_A | x_R09_EXIT_H | x_R10_EXIT_A | x_R11_EXIT_G | x_R12_EXIT_F | x_R13_EXIT_G | x_R14_EXIT_F | x_R15_EXIT_G | x_R16_EXIT_E | x_R17_EXIT_F | x_R18_EXIT_G | x_R19_EXIT_C | x_R20_EXIT_F | x_R21_EXIT_H | x_R22_EXIT_E | x_R23_EXIT_F | x_R24_EXIT_A | x_R25_EXIT_F | x_R26_EXIT_E | x_R27_EXIT_G | x_R28_EXIT_A | x_R29_EXIT_D | x_R30_EXIT_C | x_R31_EXIT_D | x_R32_EXIT_F | x_R33_EXIT_D
854,0.9745015708953702,1,True,0,33,x_R01_EXIT_B | x_R02_EXIT_E | x_R03_EXIT_H | x_R04_EXIT_F | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_G | x_R09_EXIT_E | x_R10_EXIT_G | x_R11_EXIT_F | x_R12_EXIT_C | x_R13_EXIT_G | x_R14_EXIT_D | x_R15_EXIT_B | x_R16_EXIT_F | x_R17_EXIT_E | x_R18_EXIT_D | x_R19_EXIT_F | x_R20_EXIT_C | x_R21_EXIT_F | x_R22_EXIT_G | x_R23_EXIT_D | x_R24_EXIT_H | x_R25_EXIT_C | x_R26_EXIT_D | x_R27_EXIT_F | x_R28_EXIT_F | x_R29_EXIT_B | x_R30_EXIT_A | x_R31_EXIT_B | x_R32_EXIT_F | x_R33_EXIT_E
855,0.9750936034621418,1,True,0,33,x_R01_EXIT_E | x_R02_EXIT_E | x_R03_EXIT_A | x_R04_EXIT_H | x_R05_EXIT_H | x_R06_EXIT_G | x_R07_EXIT_E | x_R08_EXIT_F | x_R09_EXIT_F | x_R10_EXIT_H | x_R11_EXIT_B | x_R12_EXIT_A | x_R13_EXIT_H | x_R14_EXIT_D | x_R15_EXIT_D | x_R16_EXIT_G | x_R17_EXIT_B | x_R18_EXIT_G | x_R19_EXIT_C | x_R20_EXIT_A | x_R21_EXIT_C | x_R22_EXIT_F | x_R23_EXIT_G | x_R24_EXIT_B | x_R25_EXIT_A | x_R26_EXIT_D | x_R27_EXIT_B | x_R28_EXIT_H | x_R29_EXIT_E | x_R30_EXIT_F | x_R31_EXIT_C | x_R32_EXIT_F | x_R33_EXIT_A
856,0.9751086951974344,1,True,0,33,x_R01_EXIT_G | x_R02_EXIT_E | x_R03_EXIT_E | x_R04_EXIT_H | x_R05_EXIT_A | x_R06_EXIT_H | x_R07_EXIT_A | x_R08_EXIT_F | x_R09_EXIT_D | x_R10_EXIT_F | x_R11_EXIT_G | x_R12_EXIT_G | x_R13_EXIT_D | x_R14_EXIT_A | x_R15_EXIT_G | x_R16_EXIT_A | x_R17_EXIT_E | x_R18_EXIT_A | x_R19_EXIT_B | x_R20_EXIT_H | x_R21_EXIT_C | x_R22_EXIT_D | x_R23_EXIT_H | x_R24_EXIT_F | x_R25_EXIT_H | x_R26_EXIT_C | x_R27_EXIT_A | x_R28_EXIT_H | x_R29_EXIT_B | x_R30_EXIT_D | x_R31_EXIT_C | x_R32_EXIT_D | x_R33_EXIT_G
857,0.9757558725763147,1,True,0,33,x_R01_EXIT_E | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_H | x_R05_EXIT_A | x_R06_EXIT_F | x_R07_EXIT_G | x_R08_EXIT_E | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_G | x_R12_EXIT_G | x_R13_EXIT_B | x_R14_EXIT_E | x_R15_EXIT_B | x_R16_EXIT_D | x_R17_EXIT_G | x_R18_EXIT_C | x_R19_EXIT_D | x_R20_EXIT_E | x_R21_EXIT_B | x_R22_EXIT_H | x_R23_EXIT_A | x_R24_EXIT_H | x_R25_EXIT_D | x_R26_EXIT_G | x_R27_EXIT_G | x_R28_EXIT_H | x_R29_EXIT_G | x_R30_EXIT_B | x_R31_EXIT_C | x_R32_EXIT_B | x_R33_EXIT_A
858,0.9759007583767811,1,True,0,33,x_R01_EXIT_H | x_R02_EXIT_F | x_R03_EXIT_G | x_R04_EXIT_D | x_R05_EXIT_A | x_R06_EXIT_E | x_R07_EXIT_A | x_R08_EXIT_G | x_R09_EXIT_A | x_R10_EXIT_B | x_R11_EXIT_B | x_R12_EXIT_A | x_R13_EXIT_A | x_R14_EXIT_A | x_R15_EXIT_C | x_R16_EXIT_E | x_R17_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_C | x_R20_EXIT_F | x_R21_EXIT_F | x_R22_EXIT_D | x_R23_EXIT_G | x_R24_EXIT_E | x_R25_EXIT_F | x_R26_EXIT_H | x_R27_EXIT_E | x_R28_EXIT_H | x_R29_EXIT_G | x_R30_EXIT_G | x_R31_EXIT_A | x_R32_EXIT_F | x_R33_EXIT_B
859,0.9760286846352528,1,True,0,33,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_D | x_R05_EXIT_G | x_R06_EXIT_C | x_R07_EXIT_D | x_R08_EXIT_H | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_A | x_R13_EXIT_A | x_R14_EXIT_G | x_R15_EXIT_E | x_R16_EXIT_F | x_R17_EXIT_A | x_R18_EXIT_G | x_R19_EXIT_B | x_R20_EXIT_B | x_R21_EXIT_B | x_R22_EXIT_C | x_R23_EXIT_F | x_R24_EXIT_F | x_R25_EXIT_D | x_R26_EXIT_H | x_R27_EXIT_H | x_R28_EXIT_G | x_R29_EXIT_H | x_R30_EXIT_C | x_R31_EXIT_C | x_R32_EXIT_B | x_R33_EXIT_B
860,0.9768408608920822,1,True,0,33,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_D | x_R07_EXIT_F | x_R08_EXIT_D | x_R09_EXIT_H | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_F | x_R13_EXIT_A | x_R14_EXIT_C | x_R15_EXIT_B | x_R16_EXIT_C | x_R17_EXIT_H | x_R18_EXIT_H | x_R19_EXIT_B | x_R20_EXIT_D | x_R21_EXIT_G | x_R22_EXIT_A | x_R23_EXIT_G | x_R24_EXIT_G | x_R25_EXIT_A | x_R26_EXIT_C | x_R27_EXIT_A | x_R28_EXIT_E | x_R29_EXIT_E | x_R30_EXIT_A | x_R31_EXIT_C | x_R32_EXIT_A | x_R33_EXIT_H
861,0.9770942804375977,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_F | x_R03_EXIT_H | x_R04_EXIT_C | x_R05_EXIT_F | x_R06_EXIT_H | x_R07_EXIT_F | x_R08_EXIT_E | x_R09_EXIT_F | x_R10_EXIT_C | x_R11_EXIT_F | x_R12_EXIT_E | x_R13_EXIT_A | x_R14_EXIT_F | x_R15_EXIT_D | x_R16_EXIT_D | x_R17_EXIT_E | x_R18_EXIT_H | x_R19_EXIT_B | x_R20_EXIT_C | x_R21_EXIT_H | x_R22_EXIT_F | x_R23_EXIT_E | x_R24_EXIT_F | x_R25_EXIT_G | x_R26_EXIT_C | x_R27_EXIT_B | x_R28_EXIT_G | x_R29_EXIT_F | x_R30_EXIT_F | x_R31_EXIT_A | x_R32_EXIT_E | x_R33_EXIT_E
862,0.9776482962242881,1,True,0,33,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_D | x_R04_EXIT_G | x_R05_EXIT_E | x_R06_EXIT_F | x_R07_EXIT_G | x_R08_EXIT_B | x_R09_EXIT_D | x_R10_EXIT_G | x_R11_EXIT_B | x_R12_EXIT_H | x_R13_EXIT_C | x_R14_EXIT_A | x_R15_EXIT_E | x_R16_EXIT_B | x_R17_EXIT_E | x_R18_EXIT_G | x_R19_EXIT_E | x_R20_EXIT_E | x_R21_EXIT_H | x_R22_EXIT_G | x_R23_EXIT_B | x_R24_EXIT_E | x_R25_EXIT_C | x_R26_EXIT_C | x_R27_EXIT_C | x_R28_EXIT_G | x_R29_EXIT_A | x_R30_EXIT_G | x_R31_EXIT_H | x_R32_EXIT_H | x_R33_EXIT_B
863,0.97770008605778,1,True,0,33,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_E | x_R04_EXIT_G | x_R05_EXIT_F | x_R06_EXIT_F | x_R07_EXIT_G | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_D | x_R11_EXIT_H | x_R12_EXIT_H | x_R13_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_F | x_R17_EXIT_F | x_R18_EXIT_F | x_R19_EXIT_F | x_R20_EXIT_C | x_R21_EXIT_F | x_R22_EXIT_B | x_R23_EXIT_G | x_R24_EXIT_H | x_R25_EXIT_H | x_R26_EXIT_B | x_R27_EXIT_F | x_R28_EXIT_E | x_R29_EXIT_G | x_R30_EXIT_H | x_R31_EXIT_B | x_R32_EXIT_C | x_R33_EXIT_F
864,0.9778366157770506,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_D | x_R03_EXIT_A | x_R04_EXIT_D | x_R05_EXIT_D | x_R06_EXIT_E | x_R07_EXIT_D | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_G | x_R12_EXIT_G | x_R13_EXIT_A | x_R14_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_F | x_R17_EXIT_B | x_R18_EXIT_B | x_R19_EXIT_H | x_R20_EXIT_E | x_R21_EXIT_B | x_R22_EXIT_C | x_R23_EXIT_H | x_R24_EXIT_D | x_R25_EXIT_E | x_R26_EXIT_H | x_R27_EXIT_D | x_R28_EXIT_H | x_R29_EXIT_H | x_R30_EXIT_H | x_R31_EXIT_C | x_R32_EXIT_B | x_R33_EXIT_F
865,0.9778600284386698,1,True,0,33,x_R01_EXIT_G | x_R02_EXIT_E | x_R03_EXIT_G | x_R04_EXIT_H | x_R05_EXIT_A | x_R06_EXIT_G | x_R07_EXIT_B | x_R08_EXIT_H | x_R09_EXIT_B | x_R10_EXIT_F | x_R11_EXIT_E | x_R12_EXIT_C | x_R13_EXIT_B | x_R14_EXIT_G | x_R15_EXIT_F | x_R16_EXIT_B | x_R17_EXIT_G | x_R18_EXIT_G | x_R19_EXIT_C | x_R20_EXIT_D | x_R21_EXIT_C | x_R22_EXIT_A | x_R23_EXIT_A | x_R24_EXIT_D | x_R25_EXIT_H | x_R26_EXIT_A | x_R27_EXIT_A | x_R28_EXIT_F | x_R29_EXIT_A | x_R30_EXIT_C | x_R31_EXIT_E | x_R32_EXIT_E | x_R33_EXIT_B
866,0.9779136377719055,1,True,0,33,x_R01_EXIT_F | x_R02_EXIT_E | x_R03_EXIT_C | x_R04_EXIT_G | x_R05_EXIT_E | x_R06_EXIT_B | x_R07_EXIT_F | x_R08_EXIT_F | x_R09_EXIT_E | x_R10_EXIT_D | x_R11_EXIT_C | x_R12_EXIT_E | x_R13_EXIT_F | x_R14_EXIT_H | x_R15_EXIT_F | x_R16_EXIT_A | x_R17_EXIT_B | x_R18_EXIT_H | x_R19_EXIT_H | x_R20_EXIT_F | x_R21_EXIT_D | x_R22_EXIT_E | x_R23_EXIT_B | x_R24_EXIT_B | x_R25_EXIT_C | x_R26_EXIT_H | x_R27_EXIT_C | x_R28_EXIT_B | x_R29_EXIT_A | x_R30_EXIT_H | x_R31_EXIT_F | x_R32_EXIT_C | x_R33_EXIT_D
867,0.9780895418320483,1,True,0,33,x_R01_EXIT_A | x_R02_EXIT_D | x_R03_EXIT_F | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_G | x_R07_EXIT_F | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_H | x_R11_EXIT_G | x_R12_EXIT_F | x_R13_EXIT_H | x_R14_EXIT_G | x_R15_EXIT_C | x_R16_EXIT_C | x_R17_EXIT_E | x_R18_EXIT_A | x_R19_EXIT_E | x_R20_EXIT_C | x_R21_EXIT_D | x_R22_EXIT_B | x_R23_EXIT_G | x_R24_EXIT_B | x_R25_EXIT_H | x_R26_EXIT_H | x_R27_EXIT_E | x_R28_EXIT_C | x_R29_EXIT_A | x_R30_EXIT_B | x_R31_EXIT_B | x_R32_EXIT_A | x_R33_EXIT_C
