variable_index,variable_name,route_id,room_id,room_name,start_node,exit_node,occupancy,distance,self_congestion_cost,bqm_linear_bias
191,x_R24_EXIT_B,R24__EXIT_B,R24,Meeting Room B,START_R24,EXIT_B,10,13.0,0.004171681382505268,-0.9057326143765299
192,x_R25_EXIT_C,R25__EXIT_C,R25,Faculty Training Room,START_R25,EXIT_C,10,42.5,0.0049777701054666505,-0.8835845108226767
193,x_R25_EXIT_D,R25__EXIT_D,R25,Faculty Training Room,START_R25,EXIT_D,10,33.5,0.0038616472582893527,-0.8912117568386007
194,x_R25_EXIT_E,R25__EXIT_E,R25,Faculty Training Room,START_R25,EXIT_E,10,39.0,0.0028970966496176137,-0.8881972877330384
195,x_R25_EXIT_G,R25__EXIT_G,R25,Faculty Training Room,START_R25,EXIT_G,10,32.5,0.004399039740263608,-0.8913978224864871
196,x_R25_EXIT_H,R25__EXIT_H,R25,Faculty Training Room,START_R25,EXIT_H,10,6.0,0.0011884641428276776,-0.9137800385252326
197,x_R25_EXIT_A,R25__EXIT_A,R25,Faculty Training Room,START_R25,EXIT_A,10,35.5,0.0049846597526714475,-0.8886418280844971
198,x_R25_EXIT_F,R25__EXIT_F,R25,Faculty Training Room,START_R25,EXIT_F,10,20.5,0.0025663935837873042,-0.9019119662012923
199,x_R25_EXIT_B,R25__EXIT_B,R25,Faculty Training Room,START_R25,EXIT_B,10,9.0,0.0022356905179569935,-0.910562437760521
200,x_R26_EXIT_C,R26__EXIT_C,R26,Staff Break Room,START_R26,EXIT_C,6,35.75,0.0020648272672779996,-0.8913807960374254
201,x_R26_EXIT_D,R26__EXIT_D,R26,Staff Break Room,START_R26,EXIT_D,6,26.75,0.001663023042294173,-0.8982937234311559
202,x_R26_EXIT_E,R26__EXIT_E,R26,Staff Break Room,START_R26,EXIT_E,6,36.25,0.0020301034453658173,-0.8910537907944072
203,x_R26_EXIT_G,R26__EXIT_G,R26,Staff Break Room,START_R26,EXIT_G,6,21.0,0.0016158978554133533,-0.9025007328647359
204,x_R26_EXIT_H,R26__EXIT_H,R26,Staff Break Room,START_R26,EXIT_H,6,26.25,0.0015538910305701705,-0.8987645845078102
205,x_R26_EXIT_A,R26__EXIT_A,R26,Staff Break Room,START_R26,EXIT_A,6,17.0,0.0011694487165424346,-0.9058410145230498
206,x_R26_EXIT_F,R26__EXIT_F,R26,Staff Break Room,START_R26,EXIT_F,6,10.0,0.0006113872929537861,-0.9114632828556635
207,x_R26_EXIT_B,R26__EXIT_B,R26,Staff Break Room,START_R26,EXIT_B,6,23.25,0.002317815112638187,-0.9001710348153243
208,x_R27_EXIT_C,R27__EXIT_C,R27,IT / Server Room,START_R27,EXIT_C,1,37.25,5.735631297994444e-05,-0.8923030797969324
209,x_R27_EXIT_D,R27__EXIT_D,R27,IT / Server Room,START_R27,EXIT_D,1,28.25,4.619508450817148e-05,-0.8988253641941507
210,x_R27_EXIT_E,R27__EXIT_E,R27,IT / Server Room,START_R27,EXIT_E,1,35.0,2.731745116702459e-05,-0.8939608994509319
211,x_R27_EXIT_G,R27__EXIT_G,R27,IT / Server Room,START_R27,EXIT_G,1,27.25,5.156900932791402e-05,-0.8995434483991918
212,x_R27_EXIT_H,R27__EXIT_H,R27,IT / Server Room,START_R27,EXIT_H,1,20.0,2.0152218074034534e-05,-0.9048199366319359
213,x_R27_EXIT_A,R27__EXIT_A,R27,IT / Server Room,START_R27,EXIT_A,1,23.25,5.294693876887364e-05,-0.9024359029891937
214,x_R27_EXIT_F,R27__EXIT_F,R27,IT / Server Room,START_R27,EXIT_F,1,8.25,1.6982980359827394e-05,-0.9133237388955138
215,x_R27_EXIT_B,R27__EXIT_B,R27,IT / Server Room,START_R27,EXIT_B,1,17.0,4.3921500930588095e-05,-0.9069665417386615
216,x_R28_EXIT_C,R28__EXIT_C,R28,Copy & Supply Room,START_R28,EXIT_C,2,42.0,0.0002572594266271623,-0.8886667505664466
217,x_R28_EXIT_D,R28__EXIT_D,R28,Copy & Supply Room,START_R28,EXIT_D,2,35.75,0.0002294252519197778,-0.8932161980527836
218,x_R28_EXIT_E,R28__EXIT_E,R28,Copy & Supply Room,START_R28,EXIT_E,2,45.25,0.0002702119633721828,-0.8863025591076542
219,x_R28_EXIT_G,R28__EXIT_G,R28,Copy & Supply Room,START_R28,EXIT_G,2,14.0,0.00014399362658028093,-0.9090368440025941
220,x_R28_EXIT_H,R28__EXIT_H,R28,Copy & Supply Room,START_R28,EXIT_H,2,38.25,0.0002591885278445057,-0.891377789452207
221,x_R28_EXIT_A,R28__EXIT_A,R28,Copy & Supply Room,START_R28,EXIT_A,2,2.0,3.444823602399066e-06,-0.9178588903639008
222,x_R28_EXIT_F,R28__EXIT_F,R28,Copy & Supply Room,START_R28,EXIT_F,2,21.0,0.00012745847328876544,-0.9039891722468605
223,x_R28_EXIT_B,R28__EXIT_B,R28,Copy & Supply Room,START_R28,EXIT_B,2,35.5,0.00026993637748399076,-0.8933565514596846
224,x_R29_EXIT_C,R29__EXIT_C,R29,Faculty Workroom,START_R29,EXIT_C,4,37.0,0.000929826786759556,-0.8916114738556179
225,x_R29_EXIT_D,R29__EXIT_D,R29,Faculty Workroom,START_R29,EXIT_D,4,30.75,0.000818490087930018,-0.8962444238660771
226,x_R29_EXIT_E,R29__EXIT_E,R29,Faculty Workroom,START_R29,EXIT_E,4,40.25,0.0009816369337396376,-0.8892084247865905
227,x_R29_EXIT_G,R29__EXIT_G,R29,Faculty Workroom,START_R29,EXIT_G,4,17.0,0.0006388080888288828,-0.9063716551507632
228,x_R29_EXIT_H,R29__EXIT_H,R29,Faculty Workroom,START_R29,EXIT_H,4,33.25,0.0009375431916289297,-0.8943167254377263
229,x_R29_EXIT_A,R29__EXIT_A,R29,Faculty Workroom,START_R29,EXIT_A,4,8.0,0.00034889173445097735,-0.9131726946738878
230,x_R29_EXIT_F,R29__EXIT_F,R29,Faculty Workroom,START_R29,EXIT_F,4,16.0,0.0004106229734059687,-0.907323298396047
231,x_R29_EXIT_B,R29__EXIT_B,R29,Faculty Workroom,START_R29,EXIT_B,4,30.5,0.0009805345901868702,-0.8962632438962854
232,x_R30_EXIT_C,R30__EXIT_C,R30,School Security Office,START_R30,EXIT_C,4,39.25,0.0009970697434783856,-0.8899164501067124
233,x_R30_EXIT_D,R30__EXIT_D,R30,School Security Office,START_R30,EXIT_D,4,30.25,0.000818490087930018,-0.8966061529310074
234,x_R30_EXIT_E,R30__EXIT_E,R30,School Security Office,START_R30,EXIT_E,4,39.75,0.0009816369337396376,-0.8895701538515208
235,x_R30_EXIT_G,R30__EXIT_G,R30,School Security Office,START_R30,EXIT_G,4,22.5,0.0007578611925277946,-0.9022735823328303
236,x_R30_EXIT_H,R30__EXIT_H,R30,School Security Office,START_R30,EXIT_H,4,27.5,0.0007358143214724406,-0.898678338554582
237,x_R30_EXIT_A,R30__EXIT_A,R30,School Security Office,START_R30,EXIT_A,4,18.5,0.0005594393530296083,-0.9053658366917714
238,x_R30_EXIT_F,R30__EXIT_F,R30,School Security Office,START_R30,EXIT_F,4,5.0,0.00019235894995796383,-0.915499601847963
239,x_R30_EXIT_B,R30__EXIT_B,R30,School Security Office,START_R30,EXIT_B,4,23.5,0.0008416393025381399,-0.9014663460929593
240,x_R31_EXIT_C,R31__EXIT_C,R31,Maintenance & Storage,START_R31,EXIT_C,1,41.5,5.170680227200997e-05,-0.8892340322557322
241,x_R31_EXIT_D,R31__EXIT_D,R31,Maintenance & Storage,START_R31,EXIT_D,1,32.5,4.0545573800237006e-05,-0.8957563166529505
242,x_R31_EXIT_E,R31__EXIT_E,R31,Maintenance & Storage,START_R31,EXIT_E,1,38.0,3.090006771351962e-05,-0.8917869424448032
243,x_R31_EXIT_G,R31__EXIT_G,R31,Maintenance & Storage,START_R31,EXIT_G,1,28.0,5.356700701730548e-05,-0.8989988568041067
244,x_R31_EXIT_H,R31__EXIT_H,R31,Maintenance & Storage,START_R31,EXIT_H,1,22.0,3.978771260770921e-05,-0.9033533848776808
245,x_R31_EXIT_A,R31__EXIT_A,R31,Maintenance & Storage,START_R31,EXIT_A,1,24.0,4.116564204866884e-05,-0.9019050906885183
246,x_R31_EXIT_F,R31__EXIT_F,R31,Maintenance & Storage,START_R31,EXIT_F,1,5.0,1.2022434372372741e-05,-0.9156799383635486
247,x_R31_EXIT_B,R31__EXIT_B,R31,Maintenance & Storage,START_R31,EXIT_B,1,18.0,4.640177392431542e-05,-0.9062406033358071
248,x_R32_EXIT_C,R32__EXIT_C,R32,East Support Office,START_R32,EXIT_C,4,42.5,0.0008052619652968056,-0.8877570189628466
249,x_R32_EXIT_D,R32__EXIT_D,R32,East Support Office,START_R32,EXIT_D,4,33.5,0.000626682309748438,-0.8944467217871416
250,x_R32_EXIT_E,R32__EXIT_E,R32,East Support Office,START_R32,EXIT_E,4,39.0,0.0004723542123609599,-0.8906220301702951
251,x_R32_EXIT_G,R32__EXIT_G,R32,East Support Office,START_R32,EXIT_G,4,32.5,0.0007126651068643187,-0.8950841971198864
252,x_R32_EXIT_H,R32__EXIT_H,R32,East Support Office,START_R32,EXIT_H,4,17.0,0.0005616440401351437,-0.906448819199457
253,x_R32_EXIT_A,R32__EXIT_A,R32,East Support Office,START_R32,EXIT_A,4,30.5,0.0007534518183167238,-0.8964903266681555
254,x_R32_EXIT_F,R32__EXIT_F,R32,East Support Office,START_R32,EXIT_F,4,15.5,0.0003665292312952606,-0.907729121203088
255,x_R32_EXIT_B,R32__EXIT_B,R32,East Support Office,START_R32,EXIT_B,4,7.0,0.0003400729860288358,-0.9139049715521707
256,x_R33_EXIT_C,R33__EXIT_C,R33,Administrative Support Office,START_R33,EXIT_C,4,47.5,0.0008493557074075136,-0.8840956345714323
257,x_R33_EXIT_D,R33__EXIT_D,R33,Administrative Support Office,START_R33,EXIT_D,4,38.5,0.000670776051859146,-0.8907853373957272
258,x_R33_EXIT_E,R33__EXIT_E,R33,Administrative Support Office,START_R33,EXIT_E,4,44.0,0.0005164479544716679,-0.8869606457788807
259,x_R33_EXIT_G,R33__EXIT_G,R33,Administrative Support Office,START_R33,EXIT_G,4,37.5,0.0007567588489750267,-0.8914228127284721
260,x_R33_EXIT_H,R33__EXIT_H,R33,Administrative Support Office,START_R33,EXIT_H,4,12.0,0.0005175502980244356,-0.9101102035908714
261,x_R33_EXIT_A,R33__EXIT_A,R33,Administrative Support Office,START_R33,EXIT_A,4,35.5,0.0007975455604274318,-0.8928289422767411
262,x_R33_EXIT_F,R33__EXIT_F,R33,Administrative Support Office,START_R33,EXIT_F,4,20.5,0.00041062297340596865,-0.9040677368116736
263,x_R33_EXIT_B,R33__EXIT_B,R33,Administrative Support Office,START_R33,EXIT_B,4,3.0,2.259804283173787e-05,-0.9171162790148107
