rank,energy,num_occurrences,valid_exactly_one_exit_per_room,constraint_violation_count,selected_variable_count,selected_variables
494,0.8312690612044094,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_D | x_R03_EXIT_F | x_R04_EXIT_G | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_F | x_R08_EXIT_C | x_R09_EXIT_H | x_R10_EXIT_B | x_R11_EXIT_D | x_R12_EXIT_E | x_R13_EXIT_C | x_R14_EXIT_C | x_R15_EXIT_C | x_R16_EXIT_D | x_R20_EXIT_H | x_R24_EXIT_D | x_R25_EXIT_A | x_R28_EXIT_D | x_R29_EXIT_STAIRWELL | x_R30_EXIT_E | x_R31_EXIT_B | x_R32_EXIT_F | x_R33_EXIT_F | x_R34_EXIT_G | x_R35_EXIT_A | x_R36_EXIT_C
495,0.8314288727621033,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_G | x_R03_EXIT_G | x_R04_EXIT_STAIRWELL | x_R05_EXIT_H | x_R06_EXIT_E | x_R07_EXIT_A | x_R08_EXIT_STAIRWELL | x_R09_EXIT_D | x_R10_EXIT_B | x_R11_EXIT_F | x_R12_EXIT_STAIRWELL | x_R13_EXIT_H | x_R14_EXIT_STAIRWELL | x_R15_EXIT_STAIRWELL | x_R16_EXIT_B | x_R20_EXIT_B | x_R24_EXIT_G | x_R25_EXIT_D | x_R28_EXIT_STAIRWELL | x_R29_EXIT_STAIRWELL | x_R30_EXIT_G | x_R31_EXIT_A | x_R32_EXIT_G | x_R33_EXIT_E | x_R34_EXIT_D | x_R35_EXIT_STAIRWELL | x_R36_EXIT_A
496,0.8316179997905806,1,True,0,28,x_R01_EXIT_D | x_R02_EXIT_D | x_R03_EXIT_H | x_R04_EXIT_C | x_R05_EXIT_B | x_R06_EXIT_D | x_R07_EXIT_D | x_R08_EXIT_H | x_R09_EXIT_G | x_R10_EXIT_D | x_R11_EXIT_H | x_R12_EXIT_D | x_R13_EXIT_C | x_R14_EXIT_E | x_R15_EXIT_B | x_R16_EXIT_F | x_R20_EXIT_F | x_R24_EXIT_G | x_R25_EXIT_STAIRWELL | x_R28_EXIT_A | x_R29_EXIT_D | x_R30_EXIT_A | x_R31_EXIT_G | x_R32_EXIT_D | x_R33_EXIT_D | x_R34_EXIT_F | x_R35_EXIT_B | x_R36_EXIT_F
497,0.8318535503696012,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_STAIRWELL | x_R05_EXIT_STAIRWELL | x_R06_EXIT_STAIRWELL | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_F | x_R10_EXIT_E | x_R11_EXIT_A | x_R12_EXIT_STAIRWELL | x_R13_EXIT_G | x_R14_EXIT_STAIRWELL | x_R15_EXIT_C | x_R16_EXIT_A | x_R20_EXIT_F | x_R24_EXIT_D | x_R25_EXIT_E | x_R28_EXIT_B | x_R29_EXIT_F | x_R30_EXIT_C | x_R31_EXIT_B | x_R32_EXIT_D | x_R33_EXIT_G | x_R34_EXIT_B | x_R35_EXIT_A | x_R36_EXIT_STAIRWELL
498,0.8318771255199522,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_STAIRWELL | x_R03_EXIT_D | x_R04_EXIT_C | x_R05_EXIT_H | x_R06_EXIT_D | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_E | x_R10_EXIT_F | x_R11_EXIT_STAIRWELL | x_R12_EXIT_A | x_R13_EXIT_G | x_R14_EXIT_C | x_R15_EXIT_D | x_R16_EXIT_F | x_R20_EXIT_STAIRWELL | x_R24_EXIT_A | x_R25_EXIT_B | x_R28_EXIT_G | x_R29_EXIT_STAIRWELL | x_R30_EXIT_G | x_R31_EXIT_C | x_R32_EXIT_A | x_R33_EXIT_F | x_R34_EXIT_B | x_R35_EXIT_STAIRWELL | x_R36_EXIT_E
499,0.8325323513591911,1,True,0,28,x_R01_EXIT_STAIRWELL | x_R02_EXIT_E | x_R03_EXIT_A | x_R04_EXIT_H | x_R05_EXIT_A | x_R06_EXIT_STAIRWELL | x_R07_EXIT_F | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_D | x_R11_EXIT_H | x_R12_EXIT_C | x_R13_EXIT_H | x_R14_EXIT_STAIRWELL | x_R15_EXIT_B | x_R16_EXIT_H | x_R20_EXIT_B | x_R24_EXIT_C | x_R25_EXIT_H | x_R28_EXIT_G | x_R29_EXIT_STAIRWELL | x_R30_EXIT_H | x_R31_EXIT_D | x_R32_EXIT_E | x_R33_EXIT_B | x_R34_EXIT_G | x_R35_EXIT_F | x_R36_EXIT_H
500,0.8326966961046196,1,True,0,28,x_R01_EXIT_F | x_R02_EXIT_B | x_R03_EXIT_D | x_R04_EXIT_E | x_R05_EXIT_E | x_R06_EXIT_STAIRWELL | x_R07_EXIT_F | x_R08_EXIT_H | x_R09_EXIT_G | x_R10_EXIT_STAIRWELL | x_R11_EXIT_F | x_R12_EXIT_C | x_R13_EXIT_F | x_R14_EXIT_D | x_R15_EXIT_H | x_R16_EXIT_A | x_R20_EXIT_C | x_R24_EXIT_G | x_R25_EXIT_C | x_R28_EXIT_H | x_R29_EXIT_E | x_R30_EXIT_F | x_R31_EXIT_STAIRWELL | x_R32_EXIT_E | x_R33_EXIT_E | x_R34_EXIT_A | x_R35_EXIT_B | x_R36_EXIT_STAIRWELL
501,0.8329286186022955,1,True,0,28,x_R01_EXIT_F | x_R02_EXIT_D | x_R03_EXIT_B | x_R04_EXIT_F | x_R05_EXIT_F | x_R06_EXIT_G | x_R07_EXIT_D | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_F | x_R12_EXIT_F | x_R13_EXIT_C | x_R14_EXIT_C | x_R15_EXIT_H | x_R16_EXIT_E | x_R20_EXIT_STAIRWELL | x_R24_EXIT_F | x_R25_EXIT_STAIRWELL | x_R28_EXIT_G | x_R29_EXIT_B | x_R30_EXIT_STAIRWELL | x_R31_EXIT_C | x_R32_EXIT_A | x_R33_EXIT_B | x_R34_EXIT_B | x_R35_EXIT_C | x_R36_EXIT_H
502,0.8329693462703744,1,True,0,28,x_R01_EXIT_E | x_R02_EXIT_F | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_H | x_R06_EXIT_F | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_A | x_R10_EXIT_STAIRWELL | x_R11_EXIT_STAIRWELL | x_R12_EXIT_C | x_R13_EXIT_B | x_R14_EXIT_G | x_R15_EXIT_D | x_R16_EXIT_C | x_R20_EXIT_A | x_R24_EXIT_STAIRWELL | x_R25_EXIT_C | x_R28_EXIT_G | x_R29_EXIT_D | x_R30_EXIT_F | x_R31_EXIT_STAIRWELL | x_R32_EXIT_H | x_R33_EXIT_B | x_R34_EXIT_D | x_R35_EXIT_STAIRWELL | x_R36_EXIT_D
503,0.8329768523578878,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_F | x_R03_EXIT_B | x_R04_EXIT_E | x_R05_EXIT_STAIRWELL | x_R06_EXIT_STAIRWELL | x_R07_EXIT_B | x_R08_EXIT_H | x_R09_EXIT_E | x_R10_EXIT_F | x_R11_EXIT_F | x_R12_EXIT_C | x_R13_EXIT_H | x_R14_EXIT_E | x_R15_EXIT_G | x_R16_EXIT_B | x_R20_EXIT_STAIRWELL | x_R24_EXIT_F | x_R25_EXIT_H | x_R28_EXIT_G | x_R29_EXIT_H | x_R30_EXIT_D | x_R31_EXIT_B | x_R32_EXIT_H | x_R33_EXIT_G | x_R34_EXIT_A | x_R35_EXIT_G | x_R36_EXIT_H
504,0.8332581431870949,1,True,0,28,x_R01_EXIT_E | x_R02_EXIT_STAIRWELL | x_R03_EXIT_H | x_R04_EXIT_C | x_R05_EXIT_E | x_R06_EXIT_D | x_R07_EXIT_A | x_R08_EXIT_H | x_R09_EXIT_H | x_R10_EXIT_B | x_R11_EXIT_H | x_R12_EXIT_A | x_R13_EXIT_A | x_R14_EXIT_E | x_R15_EXIT_B | x_R16_EXIT_G | x_R20_EXIT_G | x_R24_EXIT_B | x_R25_EXIT_H | x_R28_EXIT_G | x_R29_EXIT_STAIRWELL | x_R30_EXIT_A | x_R31_EXIT_G | x_R32_EXIT_G | x_R33_EXIT_D | x_R34_EXIT_G | x_R35_EXIT_E | x_R36_EXIT_STAIRWELL
505,0.8333414036230806,1,True,0,28,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_STAIRWELL | x_R07_EXIT_STAIRWELL | x_R08_EXIT_F | x_R09_EXIT_B | x_R10_EXIT_F | x_R11_EXIT_D | x_R12_EXIT_H | x_R13_EXIT_F | x_R14_EXIT_STAIRWELL | x_R15_EXIT_G | x_R16_EXIT_STAIRWELL | x_R20_EXIT_D | x_R24_EXIT_STAIRWELL | x_R25_EXIT_C | x_R28_EXIT_F | x_R29_EXIT_A | x_R30_EXIT_F | x_R31_EXIT_A | x_R32_EXIT_A | x_R33_EXIT_G | x_R34_EXIT_G | x_R35_EXIT_E | x_R36_EXIT_STAIRWELL
506,0.8336588403766427,1,True,0,28,x_R01_EXIT_C | x_R02_EXIT_H | x_R03_EXIT_H | x_R04_EXIT_STAIRWELL | x_R05_EXIT_G | x_R06_EXIT_F | x_R07_EXIT_STAIRWELL | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_E | x_R13_EXIT_B | x_R14_EXIT_D | x_R15_EXIT_F | x_R16_EXIT_C | x_R20_EXIT_B | x_R24_EXIT_C | x_R25_EXIT_F | x_R28_EXIT_H | x_R29_EXIT_B | x_R30_EXIT_G | x_R31_EXIT_F | x_R32_EXIT_H | x_R33_EXIT_STAIRWELL | x_R34_EXIT_H | x_R35_EXIT_G | x_R36_EXIT_F
507,0.8337616972894466,1,True,0,28,x_R01_EXIT_G | x_R02_EXIT_D | x_R03_EXIT_A | x_R04_EXIT_H | x_R05_EXIT_B | x_R06_EXIT_F | x_R07_EXIT_C | x_R08_EXIT_E | x_R09_EXIT_F | x_R10_EXIT_G | x_R11_EXIT_STAIRWELL | x_R12_EXIT_A | x_R13_EXIT_STAIRWELL | x_R14_EXIT_D | x_R15_EXIT_D | x_R16_EXIT_C | x_R20_EXIT_STAIRWELL | x_R24_EXIT_E | x_R25_EXIT_D | x_R28_EXIT_D | x_R29_EXIT_E | x_R30_EXIT_B | x_R31_EXIT_G | x_R32_EXIT_STAIRWELL | x_R33_EXIT_F | x_R34_EXIT_B | x_R35_EXIT_E | x_R36_EXIT_B
508,0.8340054065832874,1,True,0,28,x_R01_EXIT_F | x_R02_EXIT_G | x_R03_EXIT_G | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_STAIRWELL | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_H | x_R11_EXIT_C | x_R12_EXIT_B | x_R13_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_G | x_R16_EXIT_B | x_R20_EXIT_C | x_R24_EXIT_D | x_R25_EXIT_F | x_R28_EXIT_H | x_R29_EXIT_E | x_R30_EXIT_H | x_R31_EXIT_B | x_R32_EXIT_G | x_R33_EXIT_H | x_R34_EXIT_D | x_R35_EXIT_C | x_R36_EXIT_STAIRWELL
509,0.8341832057618603,1,True,0,28,x_R01_EXIT_F | x_R02_EXIT_A | x_R03_EXIT_STAIRWELL | x_R04_EXIT_STAIRWELL | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_G | x_R09_EXIT_F | x_R10_EXIT_D | x_R11_EXIT_B | x_R12_EXIT_E | x_R13_EXIT_A | x_R14_EXIT_G | x_R15_EXIT_STAIRWELL | x_R16_EXIT_C | x_R20_EXIT_E | x_R24_EXIT_H | x_R25_EXIT_A | x_R28_EXIT_G | x_R29_EXIT_D | x_R30_EXIT_C | x_R31_EXIT_C | x_R32_EXIT_B | x_R33_EXIT_C | x_R34_EXIT_STAIRWELL | x_R35_EXIT_D | x_R36_EXIT_G
510,0.8348760310312286,1,True,0,28,x_R01_EXIT_E | x_R02_EXIT_B | x_R03_EXIT_F | x_R04_EXIT_H | x_R05_EXIT_H | x_R06_EXIT_H | x_R07_EXIT_D | x_R08_EXIT_F | x_R09_EXIT_H | x_R10_EXIT_B | x_R11_EXIT_H | x_R12_EXIT_C | x_R13_EXIT_E | x_R14_EXIT_B | x_R15_EXIT_D | x_R16_EXIT_G | x_R20_EXIT_E | x_R24_EXIT_F | x_R25_EXIT_B | x_R28_EXIT_B | x_R29_EXIT_F | x_R30_EXIT_F | x_R31_EXIT_F | x_R32_EXIT_E | x_R33_EXIT_STAIRWELL | x_R34_EXIT_G | x_R35_EXIT_STAIRWELL | x_R36_EXIT_C
511,0.8352950076471757,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_F | x_R07_EXIT_H | x_R08_EXIT_A | x_R09_EXIT_H | x_R10_EXIT_A | x_R11_EXIT_E | x_R12_EXIT_F | x_R13_EXIT_STAIRWELL | x_R14_EXIT_F | x_R15_EXIT_F | x_R16_EXIT_H | x_R20_EXIT_C | x_R24_EXIT_B | x_R25_EXIT_G | x_R28_EXIT_F | x_R29_EXIT_C | x_R30_EXIT_H | x_R31_EXIT_A | x_R32_EXIT_G | x_R33_EXIT_B | x_R34_EXIT_STAIRWELL | x_R35_EXIT_STAIRWELL | x_R36_EXIT_H
512,0.8355373135634068,1,True,0,28,x_R01_EXIT_H | x_R02_EXIT_F | x_R03_EXIT_H | x_R04_EXIT_STAIRWELL | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_STAIRWELL | x_R09_EXIT_A | x_R10_EXIT_STAIRWELL | x_R11_EXIT_H | x_R12_EXIT_G | x_R13_EXIT_H | x_R14_EXIT_F | x_R15_EXIT_A | x_R16_EXIT_B | x_R20_EXIT_C | x_R24_EXIT_STAIRWELL | x_R25_EXIT_B | x_R28_EXIT_D | x_R29_EXIT_A | x_R30_EXIT_STAIRWELL | x_R31_EXIT_G | x_R32_EXIT_E | x_R33_EXIT_H | x_R34_EXIT_B | x_R35_EXIT_C | x_R36_EXIT_E
513,0.8357448590364811,1,True,0,28,x_R01_EXIT_E | x_R02_EXIT_H | x_R03_EXIT_H | x_R04_EXIT_D | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_F | x_R08_EXIT_D | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_H | x_R12_EXIT_B | x_R13_EXIT_STAIRWELL | x_R14_EXIT_B | x_R15_EXIT_H | x_R16_EXIT_C | x_R20_EXIT_B | x_R24_EXIT_G | x_R25_EXIT_A | x_R28_EXIT_E | x_R29_EXIT_STAIRWELL | x_R30_EXIT_H | x_R31_EXIT_A | x_R32_EXIT_C | x_R33_EXIT_F | x_R34_EXIT_A | x_R35_EXIT_F | x_R36_EXIT_F
514,0.8361272665830484,1,True,0,28,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_F | x_R06_EXIT_STAIRWELL | x_R07_EXIT_G | x_R08_EXIT_STAIRWELL | x_R09_EXIT_F | x_R10_EXIT_F | x_R11_EXIT_E | x_R12_EXIT_H | x_R13_EXIT_A | x_R14_EXIT_D | x_R15_EXIT_A | x_R16_EXIT_E | x_R20_EXIT_B | x_R24_EXIT_G | x_R25_EXIT_D | x_R28_EXIT_A | x_R29_EXIT_E | x_R30_EXIT_E | x_R31_EXIT_F | x_R32_EXIT_G | x_R33_EXIT_A | x_R34_EXIT_STAIRWELL | x_R35_EXIT_A | x_R36_EXIT_B
515,0.8362227078608839,1,True,0,28,x_R01_EXIT_F | x_R02_EXIT_F | x_R03_EXIT_H | x_R04_EXIT_A | x_R05_EXIT_G | x_R06_EXIT_G | x_R07_EXIT_F | x_R08_EXIT_C | x_R09_EXIT_G | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_E | x_R13_EXIT_G | x_R14_EXIT_STAIRWELL | x_R15_EXIT_C | x_R16_EXIT_B | x_R20_EXIT_STAIRWELL | x_R24_EXIT_F | x_R25_EXIT_F | x_R28_EXIT_F | x_R29_EXIT_STAIRWELL | x_R30_EXIT_D | x_R31_EXIT_C | x_R32_EXIT_D | x_R33_EXIT_G | x_R34_EXIT_F | x_R35_EXIT_C | x_R36_EXIT_STAIRWELL
516,0.836304029307712,1,True,0,28,x_R01_EXIT_F | x_R02_EXIT_STAIRWELL | x_R03_EXIT_F | x_R04_EXIT_H | x_R05_EXIT_E | x_R06_EXIT_D | x_R07_EXIT_H | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_F | x_R13_EXIT_H | x_R14_EXIT_STAIRWELL | x_R15_EXIT_B | x_R16_EXIT_G | x_R20_EXIT_F | x_R24_EXIT_B | x_R25_EXIT_D | x_R28_EXIT_H | x_R29_EXIT_D | x_R30_EXIT_E | x_R31_EXIT_STAIRWELL | x_R32_EXIT_B | x_R33_EXIT_A | x_R34_EXIT_B | x_R35_EXIT_H | x_R36_EXIT_H
517,0.8364832855421014,1,True,0,28,x_R01_EXIT_G | x_R02_EXIT_C | x_R03_EXIT_G | x_R04_EXIT_E | x_R05_EXIT_STAIRWELL | x_R06_EXIT_E | x_R07_EXIT_G | x_R08_EXIT_C | x_R09_EXIT_H | x_R10_EXIT_C | x_R11_EXIT_H | x_R12_EXIT_C | x_R13_EXIT_A | x_R14_EXIT_STAIRWELL | x_R15_EXIT_C | x_R16_EXIT_STAIRWELL | x_R20_EXIT_D | x_R24_EXIT_G | x_R25_EXIT_D | x_R28_EXIT_G | x_R29_EXIT_F | x_R30_EXIT_C | x_R31_EXIT_F | x_R32_EXIT_STAIRWELL | x_R33_EXIT_C | x_R34_EXIT_A | x_R35_EXIT_F | x_R36_EXIT_B
518,0.8365867669641034,1,True,0,28,x_R01_EXIT_STAIRWELL | x_R02_EXIT_STAIRWELL | x_R03_EXIT_F | x_R04_EXIT_B | x_R05_EXIT_STAIRWELL | x_R06_EXIT_E | x_R07_EXIT_D | x_R08_EXIT_D | x_R09_EXIT_STAIRWELL | x_R10_EXIT_G | x_R11_EXIT_H | x_R12_EXIT_C | x_R13_EXIT_H | x_R14_EXIT_F | x_R15_EXIT_C | x_R16_EXIT_E | x_R20_EXIT_A | x_R24_EXIT_B | x_R25_EXIT_D | x_R28_EXIT_A | x_R29_EXIT_B | x_R30_EXIT_STAIRWELL | x_R31_EXIT_C | x_R32_EXIT_B | x_R33_EXIT_F | x_R34_EXIT_C | x_R35_EXIT_B | x_R36_EXIT_STAIRWELL
519,0.8366670545073589,1,True,0,28,x_R01_EXIT_F | x_R02_EXIT_H | x_R03_EXIT_F | x_R04_EXIT_A | x_R05_EXIT_F | x_R06_EXIT_H | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_G | x_R10_EXIT_G | x_R11_EXIT_A | x_R12_EXIT_D | x_R13_EXIT_D | x_R14_EXIT_B | x_R15_EXIT_STAIRWELL | x_R16_EXIT_C | x_R20_EXIT_C | x_R24_EXIT_STAIRWELL | x_R25_EXIT_H | x_R28_EXIT_C | x_R29_EXIT_F | x_R30_EXIT_STAIRWELL | x_R31_EXIT_G | x_R32_EXIT_C | x_R33_EXIT_A | x_R34_EXIT_B | x_R35_EXIT_H | x_R36_EXIT_STAIRWELL
520,0.8366983805479435,1,True,0,28,x_R01_EXIT_D | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_D | x_R05_EXIT_E | x_R06_EXIT_F | x_R07_EXIT_G | x_R08_EXIT_H | x_R09_EXIT_C | x_R10_EXIT_D | x_R11_EXIT_D | x_R12_EXIT_C | x_R13_EXIT_B | x_R14_EXIT_B | x_R15_EXIT_G | x_R16_EXIT_G | x_R20_EXIT_E | x_R24_EXIT_STAIRWELL | x_R25_EXIT_H | x_R28_EXIT_H | x_R29_EXIT_F | x_R30_EXIT_E | x_R31_EXIT_D | x_R32_EXIT_G | x_R33_EXIT_STAIRWELL | x_R34_EXIT_A | x_R35_EXIT_B | x_R36_EXIT_E
521,0.8370212658122114,1,True,0,28,x_R01_EXIT_STAIRWELL | x_R02_EXIT_STAIRWELL | x_R03_EXIT_F | x_R04_EXIT_D | x_R05_EXIT_STAIRWELL | x_R06_EXIT_B | x_R07_EXIT_STAIRWELL | x_R08_EXIT_STAIRWELL | x_R09_EXIT_G | x_R10_EXIT_C | x_R11_EXIT_D | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_F | x_R20_EXIT_F | x_R24_EXIT_B | x_R25_EXIT_A | x_R28_EXIT_D | x_R29_EXIT_A | x_R30_EXIT_B | x_R31_EXIT_E | x_R32_EXIT_D | x_R33_EXIT_F | x_R34_EXIT_G | x_R35_EXIT_H | x_R36_EXIT_H
522,0.837077500380758,1,True,0,28,x_R01_EXIT_G | x_R02_EXIT_H | x_R03_EXIT_H | x_R04_EXIT_C | x_R05_EXIT_G | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_STAIRWELL | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_STAIRWELL | x_R13_EXIT_STAIRWELL | x_R14_EXIT_STAIRWELL | x_R15_EXIT_H | x_R16_EXIT_D | x_R20_EXIT_E | x_R24_EXIT_STAIRWELL | x_R25_EXIT_H | x_R28_EXIT_A | x_R29_EXIT_A | x_R30_EXIT_F | x_R31_EXIT_H | x_R32_EXIT_F | x_R33_EXIT_B | x_R34_EXIT_H | x_R35_EXIT_E | x_R36_EXIT_E
523,0.8371195639869029,1,True,0,28,x_R01_EXIT_E | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_E | x_R05_EXIT_H | x_R06_EXIT_F | x_R07_EXIT_STAIRWELL | x_R08_EXIT_E | x_R09_EXIT_H | x_R10_EXIT_H | x_R11_EXIT_A | x_R12_EXIT_G | x_R13_EXIT_E | x_R14_EXIT_C | x_R15_EXIT_B | x_R16_EXIT_G | x_R20_EXIT_STAIRWELL | x_R24_EXIT_F | x_R25_EXIT_B | x_R28_EXIT_STAIRWELL | x_R29_EXIT_STAIRWELL | x_R30_EXIT_G | x_R31_EXIT_C | x_R32_EXIT_H | x_R33_EXIT_H | x_R34_EXIT_E | x_R35_EXIT_A | x_R36_EXIT_B
524,0.8371409476538929,1,True,0,28,x_R01_EXIT_A | x_R02_EXIT_E | x_R03_EXIT_E | x_R04_EXIT_D | x_R05_EXIT_F | x_R06_EXIT_H | x_R07_EXIT_B | x_R08_EXIT_D | x_R09_EXIT_H | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_D | x_R13_EXIT_B | x_R14_EXIT_F | x_R15_EXIT_STAIRWELL | x_R16_EXIT_STAIRWELL | x_R20_EXIT_E | x_R24_EXIT_B | x_R25_EXIT_C | x_R28_EXIT_STAIRWELL | x_R29_EXIT_H | x_R30_EXIT_A | x_R31_EXIT_D | x_R32_EXIT_C | x_R33_EXIT_F | x_R34_EXIT_G | x_R35_EXIT_STAIRWELL | x_R36_EXIT_E
525,0.8373199820852619,1,True,0,28,x_R01_EXIT_STAIRWELL | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_G | x_R05_EXIT_B | x_R06_EXIT_E | x_R07_EXIT_G | x_R08_EXIT_C | x_R09_EXIT_E | x_R10_EXIT_C | x_R11_EXIT_F | x_R12_EXIT_A | x_R13_EXIT_G | x_R14_EXIT_G | x_R15_EXIT_D | x_R16_EXIT_F | x_R20_EXIT_STAIRWELL | x_R24_EXIT_STAIRWELL | x_R25_EXIT_STAIRWELL | x_R28_EXIT_E | x_R29_EXIT_E | x_R30_EXIT_C | x_R31_EXIT_B | x_R32_EXIT_F | x_R33_EXIT_STAIRWELL | x_R34_EXIT_D | x_R35_EXIT_G | x_R36_EXIT_B
526,0.8373713977669581,1,True,0,28,x_R01_EXIT_G | x_R02_EXIT_E | x_R03_EXIT_E | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_E | x_R07_EXIT_H | x_R08_EXIT_B | x_R09_EXIT_H | x_R10_EXIT_D | x_R11_EXIT_A | x_R12_EXIT_B | x_R13_EXIT_STAIRWELL | x_R14_EXIT_C | x_R15_EXIT_C | x_R16_EXIT_B | x_R20_EXIT_F | x_R24_EXIT_D | x_R25_EXIT_B | x_R28_EXIT_H | x_R29_EXIT_E | x_R30_EXIT_C | x_R31_EXIT_STAIRWELL | x_R32_EXIT_B | x_R33_EXIT_H | x_R34_EXIT_G | x_R35_EXIT_A | x_R36_EXIT_C
527,0.8374461984558366,1,True,0,28,x_R01_EXIT_G | x_R02_EXIT_STAIRWELL | x_R03_EXIT_G | x_R04_EXIT_E | x_R05_EXIT_H | x_R06_EXIT_H | x_R07_EXIT_STAIRWELL | x_R08_EXIT_A | x_R09_EXIT_D | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_STAIRWELL | x_R13_EXIT_A | x_R14_EXIT_C | x_R15_EXIT_E | x_R16_EXIT_D | x_R20_EXIT_E | x_R24_EXIT_STAIRWELL | x_R25_EXIT_F | x_R28_EXIT_D | x_R29_EXIT_H | x_R30_EXIT_A | x_R31_EXIT_C | x_R32_EXIT_STAIRWELL | x_R33_EXIT_C | x_R34_EXIT_E | x_R35_EXIT_C | x_R36_EXIT_H
528,0.8374767977445003,1,True,0,28,x_R01_EXIT_B | x_R02_EXIT_STAIRWELL | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_D | x_R06_EXIT_A | x_R07_EXIT_F | x_R08_EXIT_G | x_R09_EXIT_STAIRWELL | x_R10_EXIT_A | x_R11_EXIT_D | x_R12_EXIT_E | x_R13_EXIT_B | x_R14_EXIT_D | x_R15_EXIT_H | x_R16_EXIT_B | x_R20_EXIT_B | x_R24_EXIT_C | x_R25_EXIT_H | x_R28_EXIT_E | x_R29_EXIT_H | x_R30_EXIT_F | x_R31_EXIT_D | x_R32_EXIT_A | x_R33_EXIT_G | x_R34_EXIT_G | x_R35_EXIT_H | x_R36_EXIT_STAIRWELL
529,0.8381746253692768,1,True,0,28,x_R01_EXIT_D | x_R02_EXIT_G | x_R03_EXIT_F | x_R04_EXIT_STAIRWELL | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_STAIRWELL | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_F | x_R13_EXIT_D | x_R14_EXIT_F | x_R15_EXIT_F | x_R16_EXIT_STAIRWELL | x_R20_EXIT_A | x_R24_EXIT_B | x_R25_EXIT_E | x_R28_EXIT_G | x_R29_EXIT_H | x_R30_EXIT_B | x_R31_EXIT_D | x_R32_EXIT_A | x_R33_EXIT_D | x_R34_EXIT_E | x_R35_EXIT_D | x_R36_EXIT_A
